1,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2185.jpg,0,[0, 8],[1.0000, 0.0000]
212,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4667.jpg,0,[0, 8],[1.0000, 0.0000]
213,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4228.jpg,0,[0, 8],[1.0000, 0.0000]
214,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9973.jpg,0,[0, 2],[1.0000, 0.0000]
215,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9493.jpg,0,[0, 8],[0.9999, 0.0001]
216,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9847.jpg,0,[0, 8],[0.9999, 0.0001]
217,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8876.jpg,0,[0, 9],[1.0000, 0.0000]
218,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7778.jpg,0,[0, 3],[0.9991, 0.0009]
219,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4192.jpg,0,[9, 3],[0.9786, 0.0174]
220,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8666.jpg,0,[0, 9],[0.9312, 0.0498]
221,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6808.jpg,0,[0, 8],[1.0000, 0.0000]
222,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7139.jpg,0,[0, 8],[1.0000, 0.0000]
223,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8857.jpg,0,[0, 8],[0.9566, 0.0429]
224,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9860.jpg,0,[0, 3],[1.0000, 0.0000]
225,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8476.jpg,0,[0, 4],[0.9927, 0.0073]
226,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3823.jpg,0,[0, 2],[1.0000, 0.0000]
227,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1078.jpg,0,[0, 2],[1.0000, 0.0000]
228,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3866.jpg,0,[0, 2],[1.0000, 0.0000]
229,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7689.jpg,0,[0, 8],[1.0000, 0.0000]
230,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_447.jpg,0,[0, 2],[0.9989, 0.0011]
231,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4295.jpg,0,[0, 8],[0.9998, 0.0001]
232,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5524.jpg,0,[0, 2],[1.0000, 0.0000]
233,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9196.jpg,0,[0, 4],[1.0000, 0.0000]
234,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1409.jpg,0,[0, 6],[1.0000, 0.0000]
235,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9499.jpg,0,[0, 8],[1.0000, 0.0000]
236,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7477.jpg,0,[0, 2],[1.0000, 0.0000]
237,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9987.jpg,0,[0, 8],[1.0000, 0.0000]
238,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_235.jpg,0,[0, 3],[1.0000, 0.0000]
239,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5844.jpg,0,[0, 8],[1.0000, 0.0000]
240,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9439.jpg,0,[0, 5],[1.0000, 0.0000]
241,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6349.jpg,0,[0, 2],[0.7010, 0.1748]
242,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1052.jpg,0,[0, 3],[1.0000, 0.0000]
243,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_258.jpg,0,[8, 0],[0.9589, 0.0405]
244,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_90.jpg,0,[0, 8],[1.0000, 0.0000]
245,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8795.jpg,0,[0, 2],[1.0000, 0.0000]
246,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_956.jpg,0,[2, 0],[0.9997, 0.0003]
247,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5452.jpg,0,[0, 8],[1.0000, 0.0000]
248,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2041.jpg,0,[0, 6],[0.9988, 0.0009]
249,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6221.jpg,0,[0, 2],[1.0000, 0.0000]
250,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7069.jpg,0,[0, 4],[1.0000, 0.0000]
251,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8856.jpg,0,[0, 2],[1.0000, 0.0000]
252,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6854.jpg,0,[0, 8],[0.9981, 0.0015]
253,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5055.jpg,0,[0, 2],[1.0000, 0.0000]
254,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3965.jpg,0,[0, 8],[0.9987, 0.0012]
255,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_914.jpg,0,[0, 8],[1.0000, 0.0000]
256,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5302.jpg,0,[0, 2],[1.0000, 0.0000]
257,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_489.jpg,0,[0, 5],[0.9994, 0.0003]
258,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_473.jpg,0,[0, 8],[0.9989, 0.0011]
259,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6872.jpg,0,[2, 0],[0.9787, 0.0210]
260,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2130.jpg,0,[0, 2],[1.0000, 0.0000]
261,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2587.jpg,0,[0, 9],[0.9905, 0.0094]
262,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9048.jpg,0,[0, 9],[1.0000, 0.0000]
263,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4355.jpg,0,[8, 3],[0.9991, 0.0007]
264,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6772.jpg,0,[0, 9],[0.8128, 0.1784]
265,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4686.jpg,0,[0, 8],[0.9520, 0.0479]
266,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2232.jpg,0,[7, 9],[0.4699, 0.2308]
267,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2375.jpg,0,[0, 8],[0.6199, 0.3751]
268,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9931.jpg,0,[0, 9],[1.0000, 0.0000]
269,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5722.jpg,0,[0, 2],[1.0000, 0.0000]
270,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4510.jpg,0,[0, 2],[0.9999, 0.0001]
271,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7929.jpg,0,[0, 2],[0.9998, 0.0002]
272,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6436.jpg,0,[0, 8],[0.9547, 0.0453]
273,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9766.jpg,0,[0, 5],[0.9980, 0.0017]
274,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2570.jpg,0,[3, 2],[0.8189, 0.1496]
275,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8851.jpg,0,[0, 9],[1.0000, 0.0000]
276,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6261.jpg,0,[0, 3],[1.0000, 0.0000]
277,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5280.jpg,0,[0, 4],[0.9806, 0.0180]
278,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7733.jpg,0,[0, 4],[1.0000, 0.0000]
279,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2892.jpg,0,[0, 5],[1.0000, 0.0000]
280,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1760.jpg,0,[0, 8],[1.0000, 0.0000]
281,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1823.jpg,0,[0, 2],[0.9647, 0.0315]
282,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9912.jpg,0,[0, 9],[1.0000, 0.0000]
283,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8894.jpg,0,[0, 9],[0.9999, 0.0000]
284,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8043.jpg,0,[0, 2],[0.9319, 0.0681]
285,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1912.jpg,0,[0, 2],[1.0000, 0.0000]
286,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9046.jpg,0,[0, 4],[1.0000, 0.0000]
287,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_376.jpg,0,[9, 0],[0.9494, 0.0499]
288,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2672.jpg,0,[0, 8],[0.9999, 0.0001]
289,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7990.jpg,0,[0, 3],[0.9999, 0.0001]
290,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1188.jpg,0,[0, 2],[1.0000, 0.0000]
291,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9709.jpg,0,[0, 7],[0.9954, 0.0046]
292,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4162.jpg,0,[0, 8],[1.0000, 0.0000]
293,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1343.jpg,0,[0, 3],[0.9998, 0.0002]
294,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2679.jpg,0,[0, 6],[0.9999, 0.0001]
295,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5173.jpg,0,[0, 8],[1.0000, 0.0000]
296,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2079.jpg,0,[0, 3],[1.0000, 0.0000]
297,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1694.jpg,0,[0, 2],[1.0000, 0.0000]
298,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8554.jpg,0,[0, 3],[1.0000, 0.0000]
299,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1026.jpg,0,[6, 0],[0.9838, 0.0162]
300,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4305.jpg,0,[0, 2],[1.0000, 0.0000]
301,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5367.jpg,0,[0, 8],[0.9980, 0.0020]
302,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_885.jpg,0,[0, 8],[0.9999, 0.0000]
303,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9482.jpg,0,[0, 2],[1.0000, 0.0000]
304,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7696.jpg,0,[0, 2],[1.0000, 0.0000]
305,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1161.jpg,0,[0, 3],[1.0000, 0.0000]
306,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7541.jpg,0,[0, 2],[1.0000, 0.0000]
307,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6712.jpg,0,[0, 3],[1.0000, 0.0000]
308,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7754.jpg,0,[0, 3],[0.9996, 0.0002]
309,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1718.jpg,0,[8, 0],[0.9187, 0.0410]
310,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6047.jpg,0,[0, 8],[1.0000, 0.0000]
311,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9326.jpg,0,[0, 8],[1.0000, 0.0000]
312,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3792.jpg,0,[0, 9],[0.9994, 0.0004]
313,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2490.jpg,0,[0, 1],[0.9999, 0.0000]
314,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5160.jpg,0,[0, 9],[1.0000, 0.0000]
315,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_854.jpg,0,[0, 2],[1.0000, 0.0000]
316,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4558.jpg,0,[0, 2],[1.0000, 0.0000]
317,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8402.jpg,0,[0, 4],[0.9967, 0.0015]
318,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9849.jpg,0,[0, 2],[0.6573, 0.3351]
319,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7737.jpg,0,[0, 8],[1.0000, 0.0000]
320,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4447.jpg,0,[0, 9],[0.9788, 0.0150]
321,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6258.jpg,0,[0, 6],[1.0000, 0.0000]
322,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4763.jpg,0,[0, 3],[1.0000, 0.0000]
323,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6949.jpg,0,[0, 1],[1.0000, 0.0000]
324,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5649.jpg,0,[0, 9],[0.9988, 0.0010]
325,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8358.jpg,0,[0, 8],[1.0000, 0.0000]
326,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9565.jpg,0,[0, 2],[1.0000, 0.0000]
327,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6480.jpg,0,[0, 4],[1.0000, 0.0000]
328,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5997.jpg,0,[0, 8],[1.0000, 0.0000]
329,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9151.jpg,0,[0, 8],[1.0000, 0.0000]
330,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9333.jpg,0,[0, 9],[1.0000, 0.0000]
331,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3335.jpg,0,[0, 8],[0.9974, 0.0020]
332,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4591.jpg,0,[0, 2],[1.0000, 0.0000]
333,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6548.jpg,0,[0, 9],[1.0000, 0.0000]
334,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_477.jpg,0,[0, 9],[0.9962, 0.0037]
335,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5968.jpg,0,[0, 3],[0.9532, 0.0467]
336,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3568.jpg,0,[0, 4],[1.0000, 0.0000]
337,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7815.jpg,0,[8, 1],[0.6531, 0.3310]
338,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_975.jpg,0,[0, 8],[1.0000, 0.0000]
339,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1879.jpg,0,[0, 2],[1.0000, 0.0000]
340,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3100.jpg,0,[0, 2],[0.9997, 0.0003]
341,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7034.jpg,0,[0, 8],[1.0000, 0.0000]
342,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_763.jpg,0,[0, 4],[1.0000, 0.0000]
343,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7718.jpg,0,[0, 8],[1.0000, 0.0000]
344,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7684.jpg,0,[0, 2],[1.0000, 0.0000]
345,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7077.jpg,0,[0, 2],[1.0000, 0.0000]
346,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2724.jpg,0,[0, 2],[1.0000, 0.0000]
347,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7511.jpg,0,[0, 2],[0.9999, 0.0000]
348,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3897.jpg,0,[0, 8],[1.0000, 0.0000]
349,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1789.jpg,0,[0, 4],[1.0000, 0.0000]
350,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4226.jpg,0,[0, 8],[1.0000, 0.0000]
351,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8800.jpg,0,[0, 2],[1.0000, 0.0000]
352,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1728.jpg,0,[0, 4],[1.0000, 0.0000]
353,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9273.jpg,0,[0, 2],[1.0000, 0.0000]
354,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6306.jpg,0,[0, 9],[1.0000, 0.0000]
355,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4415.jpg,0,[0, 8],[1.0000, 0.0000]
356,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2594.jpg,0,[0, 8],[1.0000, 0.0000]
357,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9991.jpg,0,[0, 8],[1.0000, 0.0000]
358,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7836.jpg,0,[0, 4],[1.0000, 0.0000]
359,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9354.jpg,0,[0, 2],[0.9997, 0.0003]
360,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6363.jpg,0,[0, 2],[1.0000, 0.0000]
361,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_864.jpg,0,[0, 2],[1.0000, 0.0000]
362,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5721.jpg,0,[0, 2],[0.9877, 0.0123]
363,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2411.jpg,0,[0, 8],[1.0000, 0.0000]
364,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8694.jpg,0,[0, 8],[1.0000, 0.0000]
365,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8970.jpg,0,[0, 9],[0.9945, 0.0055]
366,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4748.jpg,0,[0, 9],[0.9218, 0.0718]
367,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3336.jpg,0,[0, 8],[0.5282, 0.2635]
368,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6996.jpg,0,[0, 9],[1.0000, 0.0000]
369,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4037.jpg,0,[0, 2],[1.0000, 0.0000]
370,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5220.jpg,0,[0, 8],[1.0000, 0.0000]
371,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9852.jpg,0,[0, 8],[1.0000, 0.0000]
372,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3548.jpg,0,[0, 8],[1.0000, 0.0000]
373,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_527.jpg,0,[0, 2],[0.9997, 0.0002]
374,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_778.jpg,0,[0, 6],[1.0000, 0.0000]
375,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8925.jpg,0,[0, 2],[0.9806, 0.0154]
376,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5437.jpg,0,[0, 3],[1.0000, 0.0000]
377,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9644.jpg,0,[0, 8],[0.9656, 0.0344]
378,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3845.jpg,0,[0, 3],[1.0000, 0.0000]
379,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9024.jpg,0,[0, 2],[1.0000, 0.0000]
380,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8405.jpg,0,[0, 3],[0.9996, 0.0002]
381,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9017.jpg,0,[0, 2],[1.0000, 0.0000]
382,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_359.jpg,0,[0, 7],[1.0000, 0.0000]
383,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2674.jpg,0,[0, 2],[1.0000, 0.0000]
384,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5544.jpg,0,[0, 2],[1.0000, 0.0000]
385,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5475.jpg,0,[0, 3],[1.0000, 0.0000]
386,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3601.jpg,0,[0, 6],[0.9999, 0.0000]
387,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9642.jpg,0,[0, 2],[0.9909, 0.0091]
388,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2404.jpg,0,[0, 5],[1.0000, 0.0000]
389,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8047.jpg,0,[4, 7],[0.9910, 0.0090]
390,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3429.jpg,0,[2, 0],[0.9088, 0.0912]
391,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_7354.jpg,0,[0, 3],[1.0000, 0.0000]
392,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6302.jpg,0,[0, 8],[1.0000, 0.0000]
393,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2248.jpg,0,[0, 8],[0.9999, 0.0001]
394,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4308.jpg,0,[0, 2],[1.0000, 0.0000]
395,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6884.jpg,0,[0, 8],[1.0000, 0.0000]
396,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6418.jpg,0,[0, 4],[1.0000, 0.0000]
397,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9256.jpg,0,[0, 3],[1.0000, 0.0000]
398,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1322.jpg,0,[0, 8],[0.9999, 0.0001]
399,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_21.jpg,0,[0, 2],[0.9940, 0.0060]
400,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2812.jpg,0,[0, 8],[1.0000, 0.0000]
401,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1965.jpg,0,[0, 3],[0.9972, 0.0021]
402,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6821.jpg,0,[0, 3],[1.0000, 0.0000]
403,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5382.jpg,0,[0, 8],[1.0000, 0.0000]
404,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6739.jpg,0,[0, 6],[1.0000, 0.0000]
405,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6476.jpg,0,[0, 8],[1.0000, 0.0000]
406,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1093.jpg,0,[0, 8],[0.9999, 0.0001]
407,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3536.jpg,0,[0, 2],[1.0000, 0.0000]
408,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5093.jpg,0,[6, 0],[0.8900, 0.1018]
409,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_6544.jpg,0,[2, 0],[0.9912, 0.0086]
410,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9272.jpg,0,[0, 4],[1.0000, 0.0000]
411,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2603.jpg,0,[7, 2],[0.8460, 0.1142]
412,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5259.jpg,0,[0, 8],[1.0000, 0.0000]
413,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3650.jpg,0,[0, 2],[0.9853, 0.0144]
414,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_4269.jpg,0,[0, 8],[1.0000, 0.0000]
415,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1851.jpg,0,[0, 2],[0.9997, 0.0003]
416,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_9271.jpg,0,[0, 7],[1.0000, 0.0000]
417,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1652.jpg,0,[0, 2],[1.0000, 0.0000]
418,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_3483.jpg,0,[0, 2],[0.9998, 0.0002]
419,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1461.jpg,0,[0, 9],[1.0000, 0.0000]
420,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_8543.jpg,0,[0, 2],[0.9998, 0.0002]
421,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_5189.jpg,0,[0, 2],[1.0000, 0.0000]
422,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_1189.jpg,0,[0, 2],[1.0000, 0.0000]
